song_index,artist,song,danceability,energy,tempo,valence,loudness,track_id,track_genre
9311,Arctic Monkeys,"If You Were There, Beware",0.328,0.805,135.546,0.264,-6.74,0idZZsnM7nuSYanlpKTuwV,garage
9312,Rhythmics;8485,2STEPS,0.443,0.829,179.903,0.34,-2.17,3Rx0QHVYplejpLBc6R2s5K,happy
9313,Ada Zhuang,好可惜,0.465,0.478,135.889,0.287,-6.593,4096zJPLq3Dn1ZLjnXGjVT,mandopop
9314,Criolo;Emicida,Lion Man - Live,0.438,0.702,84.176,0.249,-6.294,1b0rnT35mqbls6Mh1EwVwE,afrobeat
9315,Marissa Jaret Winokur,Good Morning Baltimore (Reprise),0.351,0.188,84.728,0.196,-12.512,0FgOMlLB0MB1UOCcDgRtEC,show-tunes
9316,Caifanes,Será por Eso,0.457,0.774,153.389,0.465,-6.63,0qgDf2H3HHSfiANtWkZPXh,alt-rock
9317,Apache Indian,Shackle Chain,0.851,0.815,79.972,0.934,-4.421,6TMV0VFVMl8F0V5gYPJRcD,dancehall
9318,Shankar;Ehsaan;Loy;Shankar Mahadevan;Sowmya Raoh;Loy Mendonsa;Gulzar,Nach Baliye,0.691,0.916,133.889,0.394,-5.313,7AJtoJnHV80IMEHgQs6YvU,indian
9319,Heidi Ruud Ellingsen;Espen Grjotheim;Nils Jørgen Kaalstad;Anders Bye,Fyll ditt sinn med kjærlighet,0.39,0.288,107.484,0.431,-9.812,4cfC3ABVV4BfbeLgXLtnts,disney
9320,Tito Rojas,El Amor Que Tu Me Das,0.579,0.731,91.281,0.821,-5.276,3xskncHcAJdB6HXSABMqEi,salsa
9321,The Beatles,Eleanor Rigby - Remastered 2015,0.605,0.314,138.148,0.836,-7.631,0Wv8IXRUDZOfmFJHC1VOFI,british
9322,Colombo,Flamenkao - Radio Edit,0.776,0.548,134.045,0.358,-7.941,0Y7O5KHAhb0qERVngTcFZ3,breakbeat
9323,The Nightwriters,Let The Music Use You,0.656,0.899,124.451,0.544,-5.095,1625ER4xx3r4P8kBcOCVPY,chicago-house
9324,SIX;Natalie Paris,Heart of Stone,0.513,0.426,115.196,0.101,-8.14,3akeuMy9bqJbqDlfYevbwN,show-tunes
9325,Dodô Pressão,Senta Aqui,0.874,0.818,130.002,0.867,-2.749,2AJs61snJ8yhVUCL7umie5,forro
9326,Guided By Voices,Girls of Wild Strawberries,0.605,0.773,102.173,0.688,-4.006,6f4EijEzakCPFDVTCWrwrC,power-pop
9327,FLOW,Sign,0.363,0.914,177.968,0.678,-2.899,0xmWQKzc5m9rLv2ucDWxwD,anime
9328,Noel Toms,Vennilave – Queen – Malayalam Song,0.622,0.292,143.97,0.334,-17.08,4jjhZhjscb82Fi8YnAHSFv,malay
9329,Jon Sarta,In Peace,0.519,0.0501,71.082,0.502,-28.361,0toNvNYPO73ydzEkFfXys6,disney
9330,Ajay-Atul;Shreya Ghoshal,Chandra (Featuring. Shreya Ghoshal),0.615,0.748,135.071,0.505,-8.788,4mtGAPsQCIlD4ZXdpRi0wf,hip-hop
9331,Carajo,Traccion a Sangre,0.42,0.914,171.975,0.253,-4.773,56GJxhcvwYasH2PBCSar6X,heavy-metal
9332,Poison,Every Rose Has Its Thorn - Remastered 2003,0.533,0.647,140.165,0.287,-5.556,3KXW97hQNrLiObudx0b3ZI,hard-rock
9333,Bethel Music;Brian Johnson;Jenn Johnson,Simple,0.624,0.124,78.014,0.206,-11.191,6OG5TBCmuTOuWCzSGsETrE,ambient
9334,Ludovico Einaudi,Underwater,0.364,0.00222,135.805,0.299,-35.497,1V8aPypxFrIk5TSa8E3qM0,ambient
9335,Ludmila Ferber,Os Sonhos de Deus,0.29,0.455,90.666,0.172,-7.246,0yi54SFrkRRKqgcSLMUS66,gospel
9336,Darko US;Shaolin G,Evolving,0.378,0.977,124.922,0.202,-3.805,71GOYiaA8DUE8gflwvKxMT,death-metal
9337,Slank,Kosong Sama Kosong,0.326,0.546,144.466,0.492,-10.774,142Rh3eF7dgSDbHFg8Tz50,blues
9338,Disciples,They Don't Know - Radio Edit,0.801,0.79,120.006,0.874,-4.436,3ddsRCIG5TcpytqsfTOnX1,deep-house
9339,Mayte Gaos,El Gran Tomás (Norman),0.716,0.195,132.025,0.943,-19.525,7b94Oh1p69ue3mCdXsngrh,rock-n-roll
9340,JERRY,Street Style,0.516,0.743,81.335,0.445,-6.107,4RULn5FlCuqIFSreEVp2Lb,pop
9341,Beatnugget,Low 5,0.733,0.301,160.015,0.744,-8.049,5pEWbaagNCVwabOEPrEy1m,study
9342,Felipe Vilela,De Novo - Ao Vivo,0.704,0.516,168.008,0.806,-9.804,486g72QDzHf2SVpUNy3mdz,groove
9343,Mahdyar;Hichkas,Bang (Remix),0.497,0.654,160.469,0.413,-6.033,4fJHpKk5xORT4CitGQjDuj,iranian
9344,tstewart;Machinedrum,josephine,0.469,0.397,82.659,0.0627,-11.169,2dvf91VQ1Dd6n5cQ62r7wi,idm
9345,Scooter,Where The Beats...,0.531,0.929,150.02,0.205,-4.882,4WRwhaBx0DgjkD5S9jinUL,happy
9346,David Nevue,"Holy, Holy, Holy",0.27,0.139,126.485,0.0938,-19.999,3g6lu07lXAYkW9ETuTvRIf,new-age
9347,Bruno Mars;Sultan;Shepard,Locked Out of Heaven - Sultan and Ned Shepard Remix,0.588,0.844,128.02,0.22,-5.25,3bRDwPweJL0BAvh4EfpG9u,dance
9348,Léo Magalhães,Chamou Chamou,0.765,0.794,135.993,0.859,-4.416,0AXwhFUyofROkgnYr7iaV9,forro
9349,Cicco Sanchez;Casadilego,ora o mai più,0.653,0.419,129.987,0.0995,-7.914,1PvRS9rd0do90IfbIw1ZlK,emo
9350,Carnifex,Last Words,0.432,0.983,104.945,0.101,-2.469,1KH4yq8QWmD33GmYOMVo6q,black-metal
9351,That Girl Lay Lay;Tha Slay Gang,Macy's Day Parade,0.85,0.642,166.022,0.52,-6.665,1DREAEN2tHaaZIUDPDDMCe,kids
9352,Callejon,Urlaub fürs Gehirn,0.472,0.933,159.988,0.316,-5.791,5OhsGNXNLzKlks9amdXFAw,hardcore
9353,Josimar y Su Yambú,Con la Misma Moneda,0.536,0.665,88.76,0.453,-6.138,2C2lQx0ELwvVvbDFO8dPtU,salsa
9354,Canção & Louvor;André e Felipe,Tadinho de Mim,0.706,0.81,120.024,0.862,-3.331,4lghd7tdX2Z6klQywtrQW7,gospel
9355,Nu,Man O To,0.756,0.518,107.035,0.27,-6.924,6iKvgAl0uHqUrSXef7YccS,electronic
9356,Weißes Rauschen HD,Ausgewaschen,0.125,0.485,81.163,0.00212,-28.838,2VYiCZnOGcgS8FYpwaXHrT,sleep
9357,Deep Chills,Waikiki - Original Mix,0.749,0.455,121.001,0.191,-10.011,1rDOlWSjn7HnwjEqowZoBj,deep-house
9358,my little airport,介乎法國與旺角的詩意,0.482,0.421,139.424,0.594,-10.294,0vl9OnzAjW3lsycjj7QPhK,cantopop
9359,El Canto Del Loco;Natalia Lafourcade,Contigo (feat. Natalia Lafourcade),0.724,0.623,118.025,0.68,-7.287,41P3oBKAePTHgc2D9iRpQm,spanish
9360,Our Last Night;I See Stars;The Word Alive;Ashland,Someone You Loved,0.571,0.925,115.017,0.485,-4.031,6TeB7j56k4AbELOl3G4zfj,metalcore
9361,"Rain Sounds;Rainfall;Rain for Deep Sleep;Rain Sounds Nature Collection;Fresh Water Spa;Sounds Of Nature : Thunderstorm, Rain",Gentle Rain Fall,0.0822,0.814,173.199,0.0298,-24.379,1vaFImFBgOAgvQSHeLof16,sleep
9362,Bounce Patrol,"Rain, Rain Go Away",0.893,0.665,113.977,0.904,-6.39,2TjBSzU6Z9Hm0dmDf64RpF,children
9363,Deborah de Luca,I Go Out - 2020 Rework,0.755,0.777,128.015,0.0931,-6.724,0zu6VMCOb3ZrvbiCRUIDab,techno
9364,When Chai Met Toast,Maybe I Can Fly,0.664,0.736,112.021,0.681,-5.658,0U0iFKpTttDlV4wTgqyZEI,folk
9365,MC Neguinho do Kaxeta,Bolo Um,0.852,0.722,129.947,0.694,-2.283,0qfsgqyonHi2uusP2jNPwT,funk
9366,thuy,playing tricks,0.67,0.412,130.005,0.281,-8.213,6zaayoVlfFp5YmQArKWkRG,chill
9367,Khantrast;Musicality,Death Note Freestyle,0.799,0.765,139.942,0.382,-7.729,5gUxxioIeJdr61AgjVYznI,anime
9368,"Héctor ""El Father""",Voy Subiendo,0.75,0.916,92.004,0.505,-4.773,1UTdSl8RRxiYSfv9v0tdhL,latin
9369,Eric Chou;單依純,愛我的時候,0.453,0.384,75.39,0.153,-9.533,6us212S3fCRIQwOwNExqLH,mandopop
9370,Fernanda Abreu;BiD;Fernando Nunes,Azul - JAH-VAN,0.843,0.635,99.966,0.672,-6.053,3mgyAgaT1AtVQfbsNEdpUY,mpb
9371,Timbalada,Água Mineral,0.463,0.687,177.545,0.97,-8.177,5VsfM32WcLbMlznpWpprkH,reggae
9372,Lorena Chaves,Monocromia,0.757,0.407,79.997,0.707,-10.428,39AH5NxTYx4WzPeLG6Muwk,mpb
9373,Mo Mandel,The Death of Sex,0.588,0.694,90.748,0.426,-12.089,55OKQYb9oBEkodq0o2bGyR,comedy
9374,Blake Rules;Netherfriends,Croissant Man,0.934,0.445,132.029,0.471,-11.596,0l7L9bnP2uXJCMuJYwn60N,kids
9375,Joan Sebastian,Selene,0.764,0.797,104.488,0.977,-6.558,0IyKiw1Lfke7OIPiMe372r,r-n-b
9376,WowKidz,Do Chuhe The,0.771,0.289,199.621,0.648,-7.391,04ry07aeaZz1314Ni9MuAq,children
9377,John Hartford,Long Hot Summer Days,0.591,0.177,70.959,0.522,-17.299,3b2Ph5pbTDpzafQ4Ol8N0m,bluegrass
9378,Soda Stereo,El Cuerpo Del Delito - Remasterizado 2007,0.769,0.888,134.065,0.949,-5.057,56IhGBCFIRw9reDg2NTZSz,punk-rock
9379,Grafix;Lauren L'aimant,Feel Alive,0.378,0.992,174.027,0.331,-2.924,40w9Ww6zBhxQ7WZz2owEwX,drum-and-bass
9380,Groovie Ghoulies,Trick Or Treat,0.309,0.861,153.107,0.671,-4.558,2buVW5p8JXaDDdb6PzSti7,power-pop
9381,Claudio Arrau,"Suite bergamasque, L.75: 3. Clair de lune",0.289,0.00815,72.104,0.0397,-31.834,7uU0Zdhcr2PYLfz59afn6w,piano
9382,Iron Maiden,Hallowed Be Thy Name - 2015 Remaster,0.313,0.882,103.981,0.3,-6.215,469rBLYJUZHMJLtq2Wch3h,hard-rock
9383,Opera IX,The First Seal,0.192,0.875,128.669,0.128,-5.088,6wqu6LuW5ALfsN5jPmkCMh,black-metal
9384,Empyre One;DJ Gollum,Dangerous - DJ Gollum Radio Edit,0.607,0.979,145.0,0.659,-5.587,3vrKAVfTM64mCI2jkeekPn,party
9385,Danny Romero;Lérica,De Tranquilote,0.682,0.669,79.929,0.889,-7.15,1IDFcb3cjkj2dhv3UaxX9b,spanish
9386,Longview,Old Log Cabin,0.574,0.707,122.07,0.829,-5.527,5UqdiIgct99Of1AZmoH8jA,bluegrass
9387,Gary Stadler,For Tammi,0.231,0.0404,52.347,0.179,-21.792,5dzKCZHfugPNGZn6VolIiE,new-age
9388,Shaka,SIENTE,0.859,0.479,95.994,0.734,-6.749,1FRJdOTOVML0UM4PUkuDcl,electronic
9389,The Baseballs,Survivor,0.458,0.979,204.165,0.486,-3.493,3KrKYbDJukARK3LfXozh5T,rockabilly
9390,Billie Marten,La Lune,0.296,0.342,52.001,0.0794,-11.879,0DwaOWI1kC2s98qLj0LTDd,british
9391,A Day To Remember,"A Shot In The Dark - Live At The Capitol / Ocala, FL / January 5, 2008",0.315,0.938,98.256,0.221,-8.24,1oRi9SJ8UmyYZsOmsR4Vb9,metalcore
9392,Kanine,Charged,0.561,0.883,175.128,0.568,-1.048,7e6Lc0ZRR5UgkYcsRNpYpi,drum-and-bass
9393,Valery Obodzinsky,Прощание с любимой,0.584,0.266,105.18,0.641,-18.461,2u39mmThiWBZdffOKxqWql,romance
9394,TNT;Darren Styles,Wonder,0.449,0.985,155.008,0.296,-2.508,27OTwxrYEXm7KowtJ8QqMN,hardstyle
9395,Breaking Benjamin;Lacey Sturm,Dear Agony - Aurora Version,0.604,0.839,124.982,0.214,-2.871,5l3W66TDufGaj6lfSA5LRZ,grunge
9396,Los Caligaris,Ser Feliz,0.739,0.782,138.012,0.965,-5.985,0oiXbwcUnGIqtT0efGQ6PM,ska
9397,A.R. Rahman,"Muthu's Journey - From ""Vendhu Thanindhathu Kaadu""",0.576,0.291,119.717,0.344,-13.178,3gGtlAYUQjUv2EiKtugkhr,pop-film
9398,Porsche Love,Bring Me to Love,0.553,0.448,96.082,0.0962,-11.866,03I54dsligkPWIWFp2XqcG,sad
9399,Glass Animals,Youth,0.648,0.718,96.017,0.786,-7.762,7yhfEB96fPNbl2BbeyQHIo,indie-pop
9400,Nancy Sinatra,Bang Bang (My Baby Shot Me Down),0.433,0.174,95.802,0.366,-18.791,4JLcAU2xY90qTkTSNM1lUa,folk
9401,Tunacola,Guachita,0.418,0.655,73.825,0.376,-6.112,5VN1XdYltgHjqsOh4kGrsD,electronic
9402,Brian Crain,Reflecting Pool,0.182,0.119,163.508,0.0748,-19.943,2P7NW9LEO86lHvXLo0YvVl,new-age
9403,Malon,Bajo el Dominio Danzante - Remasterizado,0.378,0.892,127.906,0.454,-3.847,2U8woB4QqUJh2N84sEtAiC,heavy-metal
9404,Bobby Rosario,Sigo pa'lante - Homenaje,0.841,0.433,101.454,0.857,-12.206,2TigcpMQspGHGAYJ6fdLc9,salsa
9405,Sidhu Moose Wala,Selfmade,0.659,0.666,91.952,0.326,-4.757,5lNQ2M1yJ1HAQGHgUfLlY3,hip-hop
9406,HXE,Get Rich,0.892,0.312,81.026,0.445,-11.508,4oPjkD3xWPsvLCw1aCAkOc,electronic
9407,No Party For Cao Dong,爛泥,0.708,0.734,114.952,0.425,-8.619,7DbVKoQHjJfqw0j8Aia0Bj,mandopop
9408,Paul Kalkbrenner,Steinbeisser,0.794,0.837,133.007,0.0391,-11.257,2hT4PinuAfNMFRWvdrpUrL,minimal-techno
9409,William So,如果這是我愛你最好的距離,0.568,0.411,133.802,0.205,-8.532,6SikcqMXkITRdoLHievwC2,cantopop
9410,Cameron's Bedtime Classics,Quiet Afternoon,0.737,0.0996,93.876,0.52,-17.843,1ylQjIOKzcWfTYMHw7YZJx,disney
9411,The Prophet,Dominatin' - 1993 Summer Remix,0.384,0.987,99.86,0.046,-6.004,4mDLsDN8YVH4dzmzTieEhe,happy
9412,Linkin Park,Nobody Can Save Me,0.645,0.688,139.957,0.433,-4.749,3dJj6o9o1fRgrojWjailuz,alternative
9413,Upon A Burning Body,Pledge Your Allegiance,0.544,0.997,120.025,0.104,-2.488,0A43Vnq27Uy8Rnin8E5e4Y,death-metal
9414,Lonely in the Rain;SOMOH,Chasing My Dreams,0.635,0.394,120.015,0.0756,-12.156,6aIPM03SNTYOmZm2aeAGkX,french
9415,B12,Ming,0.712,0.179,135.117,0.398,-11.649,3dOEfI9Ohejs2CLqGUOybc,idm
9416,Mohan Kannan;Neha Bhasin,Aankhein Milayenge Darr Se,0.725,0.703,82.051,0.561,-4.948,1hQcElFh9jzZnyLPfoMI9G,indian
9417,Régis Danese;Anderson Freire,Deus Que Tudo Pode,0.608,0.487,103.072,0.384,-5.635,5a7HVUAuFjRbAEvYpI5wSr,gospel
9418,La Franela,Lo Que Me Mata,0.664,0.811,138.992,0.722,-4.925,2C6fzRAlaWOhKCOsn5a0Nk,alt-rock
9419,HELLYEAH,Bury You,0.485,0.984,106.069,0.115,-4.448,3KEayZUrfcql6PKhtfFuA7,industrial
9420,Helen Jane Long,If I Could,0.254,0.122,164.721,0.102,-21.159,1ql1iw55Iu6rO0fL8IaBFU,new-age
9421,Byting,Huldersølv,0.701,0.637,112.023,0.865,-6.857,5lG3i1d8SozygnpVfbEsAg,country
9422,Aerosmith,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",0.39,0.649,121.16,0.144,-5.163,6lEuFGrUqR9Yc6hSsHPnYP,hard-rock
9423,Ekwon,The Bullets of Vindication,0.26,0.304,119.542,0.0364,-16.664,1E0xtCVFmm5yctuXhApi3K,iranian
9424,A.R. Rahman;Arijit Singh;Shashaa Tirupati,Rait Zara Si,0.563,0.495,125.998,0.244,-10.272,3gOXq3FPPesm7VLPKmef6j,pop-film
9425,Paul Johnson,Let Me See You Butterfly - Them Jeans Remix,0.81,0.84,123.994,0.77,-6.616,7KRqUYQCU51iFx0gmI9Luc,chicago-house
9426,Alan Menken;Disney,Fogos de Artifícios,0.224,0.0651,117.235,0.0936,-22.713,52hZLSS0r4MczyqvoZScIt,disney
9427,Absolute Valentine,Police Heartbreaker,0.493,0.997,135.005,0.287,-4.78,1AiZoNMhO0YyKWf9CAH228,club
9428,Jack Hartmann,See It Say It Sign It,0.766,0.739,82.004,0.36,-5.537,08yql5n5mhAw2ebrcsuXPl,kids
9429,Diego Herrera;Ewdin Luna y la Trakalosa de Monterrey,Como Duele (feat. Ewdin Luna y la Trakalosa de Monterrey),0.719,0.669,125.996,0.747,-2.834,7pHHcwPFRIWH6g3kiLTlli,r-n-b
9430,Alceu Valença,Tropicana - Ao Vivo,0.441,0.845,152.233,0.824,-7.362,5HFZ4GFePaoblm4VC1Y4Qj,mpb
9431,Grace Jones,Williams Blood,0.7,0.69,103.99,0.357,-7.593,1BYq8GCxY9z9DlEhTQ481A,synth-pop
9432,Linkin Park,LOST IN THE ECHO,0.546,0.98,120.037,0.478,-3.02,2oNYsdCasRRlz1shXFAz7D,alternative
9433,Matchy,Irreversible,0.823,0.696,122.015,0.226,-9.585,6nSo8mNsaFLr4oMp8t7C1r,techno
9434,M. S. Subbulakshmi,Pibare Ramarasam - Yamunakalyani - Adi,0.469,0.477,84.425,0.6,-9.399,6mVZ46TZ8S4XLknpAXUfhI,classical
9435,LUVRE47,RÄUBERLEITER,0.939,0.466,140.05,0.713,-8.781,4bYH5445Bn2w9UiGM0NxQw,german
9436,Arlindo Cruz;Caetano Veloso,Trilha do Amor - Ao Vivo,0.437,0.729,84.068,0.658,-7.84,35hcTbiin6rMydWixorzN5,pagode
9437,Nicolas Candido;Olívia,Apaga a Luz (feat. Olívia),0.61,0.42,96.313,0.553,-10.889,4crctLJMKJekuqQ7cQLpHV,mpb
9438,No.1,Beklerken Durakta,0.695,0.892,115.36,0.519,-5.126,7glq8W06XgN56OSvDRitjw,turkish
9439,The Countdown Kids,Love Potion No. 9,0.725,0.808,129.93,0.967,-9.086,4xpazhql1K71kxWVYyX8ZC,children
9440,Floyd Cramer,Unchained Melody,0.427,0.172,81.033,0.393,-15.017,4faPBCv5aMcBI4scs5PAI8,honky-tonk
9441,Wildstylez,Back 2 Basics - CD Version,0.584,0.968,149.929,0.13,-5.076,3jv38hDeuRGNHi2VMM98sr,hardstyle
9442,Shastro,Talking to Nature (Live at Mandali),0.213,0.165,73.398,0.313,-17.898,39nsorOKFuVDqk6fmCmugk,new-age
9443,ORANGE RANGE,*〜アスタリスク〜,0.57,0.931,127.988,0.677,-3.983,6MKOd8KDFzwpu8Vz6ccZU5,j-pop
9444,Dj Victor;Kyan;KayBlack;Mc Kelvinho;Mc IG,Pretos No Topo,0.836,0.442,119.894,0.39,-5.679,2nzcCTMFltVxHz0LU4A3HH,funk
9445,DEAN FUJIOKA,History Maker,0.397,0.668,67.012,0.456,-4.292,3QjIdDDKoZRyfWDKZC4Ayb,j-dance
9446,Vybz Kartel,Love of Money,0.804,0.719,112.152,0.593,-8.017,1Ra8d6lTOlEb6KvDFbi7dC,j-dance
9447,Asef Akbari;WindCrow;Zhinu,01. Moalagh ( Suspended ) ft Zhinu X WindCrow,0.495,0.401,110.036,0.117,-8.177,3qUui4zqAlK0pBEhnTQy5k,iranian
9448,Nam Woo-hyun,Shooting Star,0.485,0.69,172.401,0.292,-4.452,7cxEaBfTSWQNqYLLuJtsx7,singer-songwriter
9449,Boris Brejcha,Bumblebee,0.799,0.822,124.985,0.215,-10.129,10twrq4TUN6ThYX8fHTlab,minimal-techno
9450,William Luna,La Rotonda,0.457,0.482,80.56,0.742,-9.34,3gNh6lrIMFfIUyTSyvSiJg,guitar
9451,Barilari,Abuso de Poder,0.349,0.877,178.078,0.471,-4.0,7bgfY4rZM9VEsjTlPGORAY,heavy-metal
9452,Vitinho;Sorriso Maroto,Cansei - Ao Vivo,0.523,0.781,151.995,0.753,-5.314,4YTBEbDjLlrqwmErETYTRS,pagode
9453,Anderson East,This Too Shall Last,0.504,0.49,148.884,0.68,-8.553,6zqyqb7kcEFxUZSZtPLFBx,blues
9454,Tasha Cobbs Leonard,O Holy Night,0.298,0.463,52.132,0.138,-7.667,0gEsTYuqizT1P3pM8onUpJ,gospel
9455,Harish Raghavendra,Nenjai Poopol,0.576,0.274,85.969,0.404,-13.531,7foXDAvMmPXL9C3NN7LVvZ,pop-film
9456,Cesária Evora,Angola (versão carnaval),0.691,0.651,105.997,0.552,-9.419,3hyNia7VDRIF3XhSGWJPVo,world-music
9457,Get Dead,Glitch,0.571,0.696,155.133,0.662,-8.688,78Vs1Oo42MrcbwB8vQhhsz,acoustic
9458,Lele Pons,Celoso,0.746,0.703,166.043,0.667,-4.179,33zcmmElV1YbRZe57biUjg,latin
9459,Terence Lam,難道喜歡處女座,0.838,0.501,129.969,0.693,-7.229,3Culhf5uvEDZQhaK3AhFqn,cantopop
9460,The Cure,Friday I'm In Love,0.552,0.946,135.979,0.458,-4.249,502YAAGo4tiKD8xIqa3M5N,punk-rock
9461,Jim Florentine,Ok?,0.702,0.467,79.179,0.508,-12.557,2oNi4O3WWrHCotRoyc2Vd9,comedy
9462,Suprême NTM,Le monde de demain,0.748,0.887,96.986,0.95,-9.044,3zP5yRv22b4fEsyW7YEzG3,french
9463,Susan Egan;Cheryl Freeman;LaChanze;Vaneese Thomas;Lillias White;Disney,"I Won't Say (I'm In Love) - From ""Hercules""",0.678,0.465,121.175,0.495,-9.906,4p9nwYUhmGYmfIDYCmAdzQ,show-tunes
9464,Moonica Mac,Hålla,0.486,0.261,99.866,0.349,-14.248,2puzGzunzTeUEgEZkeGPMT,swedish
9465,Palak Muchhal;Arijit Singh,Chahun Main Ya Naa,0.645,0.517,106.906,0.259,-6.708,6UgcN95w7vQxkR8sEFmwHG,pop-film
9466,Stylo;Space Motion,Yeke Yeke,0.731,0.777,121.993,0.621,-7.056,7LjswiwJTEq6wXKqf8Yb05,techno
9467,Modern Talking,In 100 Years,0.667,0.737,118.044,0.766,-12.684,2ZSep9yW6E1cwDNXhRb1Qf,synth-pop
9468,The Beefs,Country Member,0.355,0.976,175.942,0.51,-4.698,3rkhS3GkzkEqRGBjL3y2e3,garage
9469,Raghav;Iceberg Slimm,Can't Get Enough (feat. Iceberg Slimm),0.83,0.668,100.511,0.901,-5.369,48hJUROArdc4DBuVVpxMx8,indie-pop
9470,Inner City;Steffanie Christi'an,That Feeling,0.637,0.957,125.024,0.653,-3.309,6o2y65PgHXA4MtIBGm2FUI,detroit-techno
9471,Netsky,Cous Cous,0.475,0.944,172.943,0.345,-4.118,1zrrNIfpF71YFAOIbcqpCY,drum-and-bass
9472,Hoodoo Gurus,Death Ship - Remaster 2005,0.363,0.929,109.789,0.633,-1.987,21y9DwOQLGmtAZa4ZIELyc,power-pop
9473,Wolfgang Amadeus Mozart;Ingrid Haebler;Wiener Symphoniker;Christoph von Dohnányi,"Piano Concerto No. 18 in B-Flat Major, K. 456: II. Andante un poco sostenuto",0.21,0.0975,84.993,0.0832,-21.648,04iTE6hn0yvbWHJXkIfLyy,classical
9474,Shiloh Dynasty;Unclenathannn,Pure Imagination (feat. Shiloh Dynasty),0.625,0.0307,162.674,0.307,-15.862,6x3TG3yKUwgYudcrH8d9sP,chill
9475,Arctic Monkeys,Red Right Hand,0.422,0.819,139.784,0.598,-7.698,0R194013qdfjeFiap76Nzs,garage
9476,Will Ackerman;Charlie Bisharat;Noah Wilding,The End of the Day,0.24,0.126,85.812,0.0705,-15.304,7tqZJVm2FNiYQ90B1UafQO,new-age
9477,Elena Kamburova,"До чего дошел прогресс (из к/ф ""Приключения Электроника"")",0.717,0.421,137.705,0.826,-6.944,1qgpkw5P4S0DjbwWABcK5J,romance
9478,Nando Reis,As Coisas Tão Mais Lindas - Ao Vivo,0.355,0.404,169.318,0.374,-10.344,4Bc5UahomuR0ebb7tJDKty,brazil
9479,C&K,続→60億分の1,0.607,0.526,126.013,0.312,-7.475,0fghHxfyQxou9o7xXCJj7c,j-pop
9480,"""Weird Al"" Yankovic","Amish Paradise (Parody of ""Gangsta's Paradise"" by Coolio)",0.728,0.448,80.902,0.483,-10.54,5r96TaQquRrlo3Ym3ZlSL2,comedy
9481,Didi Kempot,Cidro Janji,0.679,0.488,125.948,0.792,-10.357,0mR71znbALcPjJUJXZfgHs,j-pop
9482,William Onyeabor,Beautiful Baby,0.852,0.442,107.426,0.946,-9.292,6m6huMZwZlXHORG96RIa8E,afrobeat
9483,The Isley Brothers,Groove With You,0.62,0.462,163.277,0.414,-10.173,4KzT6yADxxseulgMqzlUtl,disco
9484,IAMX,I Come With Knives,0.581,0.903,147.013,0.783,-8.498,2FnukbZsuLUY3BK6lWtx1K,industrial
9485,Sonu Nigam;Shreya Ghoshal,Pal Pal Har Pal,0.639,0.233,136.772,0.607,-12.47,6TMfIoPi0DdkxRxpARTnUv,pop-film
9486,NAFTA,Quiero Verte,0.743,0.804,112.019,0.951,-5.839,0nddhkhTtvxd7kh7QdnkFR,funk
9487,Los Sleepers,Al Ritmo De La Lluvia,0.758,0.626,128.102,0.933,-8.901,5TmvmwxsHSfDfdW0RptHE4,rock-n-roll
9488,Ramshackle Glory,Of Ballots and Barricades - Live,0.582,0.437,130.467,0.922,-7.047,6HRfUOW2Il3284ktPdxoGx,acoustic
9489,my little airport,攻陷你的西,0.605,0.917,133.937,0.818,-6.72,4L8ErPeWY5CfJ8FDdA6ask,cantopop
9490,Robert Hood,Reflector - Mixed,0.703,0.865,126.021,0.11,-7.525,1HZYkeIHKWKsr1S8Z5mZUR,detroit-techno
9491,Desolate Horizons,More Than Anything,0.125,0.214,82.521,0.0328,-28.989,16HKUXeWCHN0psVaCS05uu,ambient
9492,Los Indios Tacunau,Quiero Ser Tu Sombra,0.486,0.591,144.658,0.649,-10.052,2q1TMjqObMvCTJD4pem6Yo,guitar
9493,Swattrex;Lofi By Swattrex;Tracer,Jungle,0.729,0.339,87.983,0.375,-9.978,460N6QN0SM6MMQvjXWPM1B,indian
9494,Witness the Existence,Deadly Séance,0.427,0.516,120.114,0.036,-4.327,1MfO2B3GtPfpbM9vMisK2N,iranian
9495,Lucenzo;Don Omar;Big Ali;Luigi Ramirez,Danza Kuduro 2019 - Diamont Dr,0.857,0.714,130.044,0.429,-6.401,6UcRpwQooAsR4ru2IPEcFP,french
9496,Vundabar,Oulala,0.394,0.708,81.922,0.551,-5.401,499SvLeXfMRLhi6BSrPU3Y,garage
9497,Vitalic,Second Lives,0.67,0.69,129.966,0.334,-4.744,7xxgqdJBcLG33vo6KXqV6S,techno
9498,Samuel Mizrahy,Correrei - Ao Vivo,0.381,0.875,163.942,0.589,-5.866,6sUDAHjrxhMtpSPn9gQXDx,groove
9499,Sergei Lemeshev,Metelitsa,0.367,0.412,101.302,0.415,-7.748,4f2AJCvDRqxMDAD3OdODm3,romance
9500,HOTEI,STILL ALIVE,0.465,0.988,171.981,0.665,-2.888,3nRT5DZvVGnf9ElzQNbJ17,j-pop
9501,FOVOS,Cosmos,0.729,0.841,128.032,0.533,-7.262,0QLuV3O6ygaj7DmsZ7X9Yv,club
9502,João Gordo,Ciganinha,0.567,0.937,144.958,0.815,-7.789,6vCr0qIoGCRX0B4IUQaC4a,rockabilly
